,attack,defense,magic,difficulty,Fighter,Mage,Assassin,Marksman,Tank,Support,hp,hpperlevel,movespeed,armor,armorperlevel,spellblock,spellblockperlevel,attackrange,hpregen,hpregenperlevel,crit,critperlevel,attackdamage,attackdamageperlevel,attackspeedperlevel,attackspeed,cluster
yAYQdDNg84zFyEUmmdbhIgpZRjiEbr82sPmWgF1GxL-CBArFgUONYYzNn-JSo1Rox1QNXys6vugtxw,1.3441534017264896,3.2229433342087206,1.3199863609023832,1.3441534017264896,0.0,0.0,0.0,0.0,1.0,1.0,617.2856518387368,104.81855976212059,322.6118278932254,35.6605368382708,4.561580568098066,29.52236557864507,1.8951478486653168,155.97043026693663,7.880591394661268,0.8767318265377871,0.0,0.0,56.01189608871344,3.0356424353837164,2.449459561346289,0.6283860313614531,3
kBYQhV8vFQLI_bjiiQ4fe7IULAnp9Q2NxEb1gCvzgI_x_3qZf8-eJZy_16TyTEB_dm6dyYfkETLw7Q,4.5482240815456825,6.655691022193698,5.86405659750708,5.552674553119686,0.06797170124645985,0.0,0.0,0.0,1.0,0.9320282987535402,622.4994629931082,115.67999651484685,332.1490153148327,33.45177591845432,1.8815230809444075,30.723662723440157,1.730915680860039,334.10409997213605,6.5482240815456825,0.6223662723440156,0.0,0.0,58.622764088774794,2.6116088381413785,2.9939854149790848,0.6764254405828832,3
op-f0sXILD5TyviT0mXmxtyqnt673pdFVI390npPgDnwxk_O6FRnBemPeDQy4zxvzcnkdGQ22plWfw,3.747621206539911,2.5330679209996885,8.959964296846222,8.813757048539289,0.0,1.0,0.38686067269275454,0.0,0.0,0.4268963758465331,583.7973619336375,108.84250658808196,333.86860672692757,22.131832478535603,4.681375704853928,30.0,1.3,540.3284831826811,6.459964296846222,0.5593121475730357,0.0,0.0,54.386860672692755,2.799956079453685,2.348849423365731,0.671660684027089,2
yhoXMJ3C-SKIJl3hdaAhrx_RWR7kGPHFXEFxp22RvqfQE8Z5GuXIAWsNesbbdr9tszdePEFrLTAdfQ,7.200704984367855,5.171150734537013,4.503309093923923,5.644905578630095,0.43758240641439494,0.2664316718773819,0.2664316718773819,0.29598592170822313,0.43758240641439494,0.0,621.0035249218392,106.79929501563215,340.85575367268507,32.29598592170822,5.078517714203189,31.467136656245238,1.890140996873571,342.24756558413947,7.0295542498308405,0.6952359531329815,0.0,0.0,64.4605184683974,3.7355094421369905,2.8398237646058266,0.6037569317668203,6
AQy50tBfR4c4MWd_fZ8lclmJaarZ6xeLTLAUuQf4OSZ4bPj2d4nqfpPYyzztcFMUQKmkxo0mmR2g1A,3.934443448716361,3.7330161575096112,7.733016157509612,5.133491921245195,0.0,1.0,0.8665080787548056,0.1334919212451944,0.0,0.0,601.6905944982379,109.82499107487631,333.0136196173004,23.81137145757591,4.85068098086502,30.602723923460083,1.6767024521625513,436.98926435123457,4.62571765280176,0.6837339924567526,0.0,0.0,56.211847221311494,3.186888689743272,2.298088323509626,0.6553285222666657,2
x1P3cAGGzEPZ89fgRoetYB8SFzNsqah6Tq2drA4NXabnFzOJKkyBUFUHdHN_n727MfryRkVXzcAQ3g,8.785820901676521,2.3803395191535017,1.2934494079443486,6.846796723741876,0.08308021041501162,0.0,0.9519813225065445,0.0,0.04801867749345545,0.0,651.3963167293861,99.59070871668284,344.99999999999994,32.253050532039175,4.685975386831378,29.249240631245033,2.05,125.8765383230389,7.030487911032677,0.6642151082083295,0.0,0.0,62.64557476999029,3.4147865933274506,3.2160050652072125,0.6504245308864937,6
g00m9M_Ak4ElCaxAC2IN1OTlmkuY3YTvHRAeTh2Gl3vzrFcVyFjRK3GYcUvRVXBsXJFwTQxM5YDBQg,7.148254299824653,3.156555340727187,3.6571239238507665,7.326273994344167,0.0,0.7627358529155907,0.0,1.0,0.0,0.0,615.4207378763624,102.0,328.85518446909066,24.86004674107788,4.388608703003264,30.0,1.3,540.3620388272734,3.6292926662321623,0.5877217406006529,0.0,0.0,58.42816081766889,2.585403366775657,2.135231428329893,0.6358838126975384,1
qAfL7wuHJaByo2WXW5S5c1MZW_IDGS1IoVK4UUjEziSamdS9RtB6WZ4iXy8xtJUy_Vn2sg7VJjR0sQ,4.365548235039634,3.014392549897928,8.589037777767764,7.741908626742315,0.04541398719260217,0.923564575512724,0.9689785627053261,0.031021437294673798,0.0,0.031021437294673798,665.233428570141,107.00186680666778,335.29903268545263,28.134005624078988,4.678284993893729,31.937957125410648,2.0267339220289946,140.8705323947851,7.421328238013906,0.6885346863269085,0.0,0.0,58.115140399183424,3.105272799376304,2.7379345705105385,0.6584295401594391,4
qcjvZNHlFXdxXmIahHYsEeWjLLhhAnVhYxiXetcRhn7XUocwIP8LvU1RtHAc_i0K5Z8B5pzIG0Xg_A,8.0,5.0,2.9999999999999996,5.999999999999999,0.0,0.3318118674340147,0.3500876834162917,1.0,0.0,0.0,623.7751051998493,106.64532969369529,333.40949775425156,25.031987234266598,4.3750438417081465,30.0,1.3,508.2952966858503,3.332952966858504,0.5977150673724541,0.0,0.0,57.34552328571833,2.5491748038767,2.3887516149543764,0.6533546338559238,1
Yiy4lRf0zF-cQPTt9O9LygHyERsazOCXDCx_8T8Tzg2VPt8BqdPTbdc2C4YCEiki2cMfwcN4ZVYbqQ,8.453320003239437,4.7818332788772935,2.9915067195029885,7.552646889349981,0.4448267227424248,0.3285132756378571,0.4448267227424248,0.5551732772575753,0.0,0.0,615.4920638466815,106.69191379003799,338.31496721932564,28.113787059196973,4.37793068909697,30.889653445484846,1.6336200420568185,369.3106470401513,4.777815167822345,0.7510213532837924,0.0,0.0,59.67148672436214,2.9819246905547168,3.03219143206353,0.6707490563280245,6
Cuc9c95Zc1SicAAzFmpd-iLWfVFU4cgenWp7n6R_K31FXp804VfMPRIqeEnBfpU81dzmc-Pi2QkwUg,8.638827412644012,3.2725936792584065,1.3850315531217992,6.863703160370798,0.061338257053608694,0.03747929128779735,0.9625207087122027,0.0,0.0,0.03747929128779735,656.1531825022448,108.93866174294641,335.6133825705361,30.29307095974606,4.723511438797061,38.23331857903457,2.0218905315341518,139.99171651511895,8.326223869083,0.7394372288897602,0.0,0.0,67.42419030516105,3.144298812489725,2.883646250932683,0.6265947946833939,4
cT9xTfL5zWqg-bclQLzWFZ9AuiRaKTKqjJ1GRedBmZoOwuNoVCfp4j9Sr6z-BlpZfCpmTPEgkLz2rg,8.0,5.0,3.0,5.225618050442401,0.5559022101309107,0.0,0.7418726834808003,0.4440977898690893,0.0,0.0,639.0935717762164,105.99598158016249,341.8496586839051,33.737854263643285,4.692382473699317,31.628059053300223,1.9105221449875829,272.1771224619685,6.931674383197514,0.6907014763325056,0.0,0.0,67.06813842333179,3.628661816275849,3.055791142004967,0.6031519761390723,6
WEgNIwaeStPrac_xy207NiKmqi487OIzw0rFglPWdBwSyjkZm0VBVHPWBtbGxOXENJnEgK02Wk5zfw,6.4157490981193,6.088127505366267,6.038678046494686,8.677764113435414,1.0,0.31685018037614,0.0,0.3195430334703633,0.36360678615349673,0.0,623.3214992398215,111.73227392618392,336.35046787299393,31.526397531414915,4.977666303117857,29.36629963924772,1.6700979740168325,134.09016965383742,7.589473931913378,0.7454427144613986,0.0,0.0,62.402284832648185,3.6446022209899303,2.453818899490691,0.664472301059339,5
MwQIa7J2CBkmhPiFsja7hsYvCXjDNzfNek5Y10owHpRH17-j3Dcp3tVIOE6Fxb_ndr177s6RFnx-cQ,2.5918019522440474,5.408047411641159,7.646366656911185,5.884535266066417,0.0,1.0,0.08848365382960043,0.26530032537400794,0.0,0.0,619.2095133162326,105.38121696765198,336.02049511938986,21.884384629951626,4.7,30.0,1.3,547.78790865426,6.571448861190973,0.6088408335772203,0.0,0.0,58.26514968925922,3.056752801831735,2.48672745192556,0.6492450892626578,2
tEdgHFqrsTI4rIohBbdnnyhdVKHuL9xO24Fa-EDwprsYrdhjy0SatbzIpAUZPEfAaKn7SniCDeZYUw,6.665688992349398,3.3393244665661155,3.673635474216718,6.918079483375585,0.0,0.3393244665661157,1.0,0.0,0.0,0.0,638.0208167309114,111.77021491996302,336.6966223328306,28.616400804545204,4.795071181219582,36.32636452578328,2.0331846031243654,194.17995977273966,8.445889077092627,0.7486849335404835,0.0,0.0,64.72963610927546,2.9467218700418254,2.9320352601936723,0.6337258566849727,4
Jsa9kyYXHx5xfh17ZoWYfI2EBeCv2Uqz73kVkFE5_9k28WzQjrgqi1MiYwX7pgRuT8OO7n0j8cFpoA,8.0,4.634017768794391,3.365982231205609,6.731964462411218,0.3659822312056088,0.2965444871311813,0.3659822312056088,0.6340177687943912,0.0,0.0,619.1814241093595,105.79773294692251,336.97245590374007,27.590384567981662,4.3463928924822435,30.731964462411213,1.5744866734042067,388.4693870364566,4.879560604406633,0.6738174384906033,0.0,0.0,58.353562386215984,2.177926692278709,2.489664449382177,0.6417709635503784,6
xnehKORupDLroCQNu8bZOYydsBdlEY5ZxbbNkHEUZBahCDUAwXy6HvtD2Bi-wlv7xNwoaPqbbDpJKQ,2.2157022456971234,3.713142492463493,5.271498988134725,4.102731616381301,0.0,0.0,0.0,0.0,0.610410876082192,1.0,622.9287159807536,100.61553038254945,326.3830924730099,33.23217899518839,4.767188624003181,30.99488049353274,1.987180030845796,223.69864048972602,6.8851581896708565,0.6059045067891542,0.0,0.0,59.88190986421691,3.3025338617985174,2.030458124452431,0.6579855021958736,3
0fERjuJ7XHppgWyOVlC0_3Avz62kQ816Zucij70mpQVkE_nVPHjYYjA6C624TbirgbTW4jvZMPk-pw,7.281022912282095,5.128598657824723,5.683377675415954,7.744043600841838,0.70117738156693,0.29882261843306995,0.0,0.29882261843306995,0.70117738156693,0.0,579.5023428503356,99.28451733312156,331.79744271929474,31.57381964023349,4.511355874995036,30.0,1.5733510701663822,278.5162609697018,6.208444188539888,0.9703430885915101,0.0,0.0,61.36675535083191,3.0335662947226303,4.206443831155939,0.6504110908152325,5
GoeQ3-3FVTznbxHgUOf1t_CK__I6XCiFNL2DhsMm8DFrldK4XZYXDMzKmNRm6Kj2_XqGX6WbrGzWTA,7.677564225126885,4.704203747479664,2.704203747479663,4.8967335569769865,1.0,0.0,0.7308432698324411,0.0,0.2691567301675589,0.0,640.5630562121949,111.25652028436349,346.3457836508378,35.13925076479177,4.622851413126607,32.0,2.05,147.18471893902523,7.082945143572273,0.673084326983244,0.0,0.0,66.06867699714942,3.9099974796634918,2.771354854689564,0.6646443131648474,6
rNi4Kx-JXwVAZjQQia6rIAtkjKGH4VUA0CbzzzkT52T0kS0-4hAkP6Nef1UraBW4EZf5n7gp2gVCiw,7.032623489484157,3.0550114425198003,3.349753600701321,7.6054704932273935,0.0,0.6809530086442241,0.0,1.0,0.0,0.0,614.0668192335974,102.0,328.5167048083993,24.989764463551488,4.364641263902145,30.0,1.3,541.2082379790018,3.584879516063201,0.5829282527804291,0.0,0.0,58.05309456238119,2.553678281763911,2.126211866869736,0.6364674440062954,1
4ukf1nB5S0P6p9AbUpfDMembAQS6TWVTt73qnFME6pBrdJK26udYySjdAaKIDlli1g4dRjG84cEDKw,4.9123701307789,3.6828681659383813,6.97751482987547,6.401127545716635,0.25562129253113247,0.42724687340724893,1.0,0.0,0.0,0.0,605.1124258506226,116.70304252478589,342.86376563296375,28.11969416575482,4.888061307450512,33.58565917030809,2.2636234367036243,159.14340829691906,8.616568061203303,0.8616568061203301,0.0,0.0,61.06151054153049,2.8395182576873528,3.4048604497815145,0.633544937468145,4
DSzsrCH3B3xM4Wl7E14NjPxwXHnx9uRetPleDQaauRDxU1Ur5d_Whe6wxSF47YY9B3jBhvzf2xUn6w,8.110864910497048,2.77959866719961,5.220401332800389,6.4564675482344045,0.25986622239986995,0.74013377760013,0.25986622239986995,0.74013377760013,0.0,0.0,627.2956226231091,104.97752848122785,331.615655594826,27.118394668798437,4.7519732444799745,30.519732444799743,1.4948996667999026,439.5568554800553,4.838615221058113,0.6346266881834209,0.0,0.0,62.0551297722331,3.464922189733324,1.9207675377856208,0.6317565217823966,1
LpZPk0GwsjwypO-DlR-Hm7naahXnNAwTJ9BOnb1jDG_v68jIzc604JCJW6BpYoNHo-xi4_Jmxi9FOQ,6.847784189300365,2.662659145432893,3.471829892014107,7.898420195720837,0.0,0.6268978074893999,0.0,1.0,0.0,0.0,608.8354552724386,102.0,327.20886381810965,24.967090766832165,4.403005712839218,30.0,1.3,544.4778404547259,3.6097301647115683,0.5906011425678437,0.0,0.0,57.91360265563603,2.5489710560985857,2.196138655728085,0.6347933741420674,1
wC1Bn02IMDorCcRu7ziEGK3FMHLQNPylRMNAouGm6EyI51n8rQDqbP4F6UQh7oyxcuijUmx2HzaCQQ,4.953255051683076,3.672716307790518,6.5028526970954355,8.004741707382946,0.4561077487785116,0.5438922512214883,0.6727163077905178,0.0,0.0,0.0,618.9406657418547,108.35506181099461,338.3531344373788,27.224310380809744,4.762693504628151,32.0,1.9128415103488912,297.73138457855583,7.170345454099045,0.7006703607994303,0.0,0.0,57.925622713545636,2.5438922512214885,2.8454326155810357,0.6365324124088487,4
KTcccsSNDS0MMuIghWyr-2SAXc7uS8qMjsFO89xuBfGzAgGBXqzODOoJSDxJd-Xi10v2xJkfKc2oew,5.780143910041659,4.031770693407306,6.0,6.79602925674531,0.0,0.0,0.0,0.4920573266481735,0.5079426733518264,1.0,574.9386413243435,100.66680800881284,328.9801462837265,30.287365846342745,2.9778844857034037,30.40794148650938,1.528971039965301,467.7166446021866,5.583755471613426,0.55,0.0,0.0,54.067509756384396,1.341841698954176,2.2519871518910177,0.6415216302036297,2
YO19jVNxVh_FX0V25EvAIr0sYQFHZdjU_KyS4m2_d9ht68sCrUJu-W8U8_QXqEthFJN5gxsOZ0UbUw,5.342106453304595,4.5202461425952745,5.029565016574692,5.10708357589958,0.8163966764013915,0.0,1.0,0.0,0.0,0.0,627.0931310050182,111.75404985397914,343.16396676401394,32.11801084451544,4.485242413890987,32.0,2.05,168.6335140752573,6.961740126150486,0.8032796239541586,0.0,0.0,59.770440756902914,3.2046954731124337,2.2046954731124337,0.6488651286763821,4
9SDwoavIAhrVxbhFpb_5RO0Ay34Co6Z6Wnzo72nqnEoua0aRr8RdZmE14xomkQ6mHUGPeyL2C0wzKw,6.500768079042653,4.374367655070433,5.174457712106556,6.724819237368852,0.0,0.33761289557460467,0.2751807626311479,0.6127936582057525,0.38720634179424746,0.38720634179424746,611.282411267877,108.41935262703417,329.68783933528266,28.585580126672816,2.7425398122514633,30.0,1.396801585448562,497.5203276890179,5.092823834724955,0.6112793658205753,0.0,0.0,58.451174632823005,2.578313626407836,3.107350951899166,0.6285773499142049,3
t7bIt7dHGPnEDUKtcJsdlMC6TXtZpjrYuUUuqUizF4s3saLn9nGlZeWH1MwbSk3nmb41bun1i7nPuA,2.865937547202933,1.4329687736014665,1.4329687736014665,2.865937547202933,0.3582421934003666,0.3155778863700383,0.6844221136299617,0.3261799202295951,0.0,0.0,613.7944626111948,105.33678195408915,336.9515223328557,27.56096169469245,4.5852813090674545,30.085328614060657,1.5686816450502747,399.3501814633828,5.96124741276898,0.6700453250215348,0.0,0.0,55.497093319943005,2.562863335007124,2.874145244189702,0.6431257659632664,6
p-QWclTGG0W-B6E_OIlkUDQQtRRGpfovRyOlLAQS3N_tz_QrCib197LlZ7CouRclmldX07AQWHmZ5w,6.548299668423329,6.4774447772669745,4.451700331576671,6.583254577199698,0.0,0.41674542280030114,0.0,0.41674542280030114,0.5832545771996989,0.5832545771996989,642.0052059139182,112.49858238959459,332.0837271140015,33.83892421791155,3.151228755866665,30.59612680004485,1.5948453443111372,384.3853017027343,5.988486120232585,0.6394190200067277,0.0,0.0,59.038616668535454,2.8286964391548803,2.3816956062086527,0.6329181630332057,3
4PSpzzzzOn1nYdFfv3-JhxnubNd4TYka1hU_R-wgZvFJWdoF9CX94VjNphhJ4dOVfX8c6MHzrjuhGw,7.801475569926035,6.591215421683744,6.18678871190564,7.189388169586189,1.0,0.0,0.0,0.0,0.5981727479024448,0.0,638.0235477535484,114.80969446637914,337.02003093183316,36.406605644047175,4.9201544411165985,30.80365450419511,2.079908637395122,150.1194597987406,7.980007226772701,0.8090125954549207,0.0,0.0,63.9808864322015,3.9538475555908583,2.678671987066569,0.670551574081429,5
-V-jE92bF3mNY-2AMdHYVazNLsn4hD3fjea7BnIZiuzgeskZGjPw3C0xooi3MNFGAEwCnPsLo-YvXg,3.045002554931017,3.42474706182933,9.105503321410321,7.849494123658661,0.0,0.6807562595809913,0.7439908022483392,0.0,0.0,0.2560091977516607,595.3103679100665,113.2979407256004,337.75608073582015,21.807225344915686,4.57199540112417,31.210669391926416,1.5394328053142563,397.3025038323965,7.8508610117526825,0.661735309146653,0.0,0.0,54.41860500766479,2.6535717935615737,2.9157677567705673,0.6474649565661728,2
FKVz--CJUmc1Z9by59T-5I7LgbG72PNSVPL50fE8RoBDeAHRsba0CJkvYTuFwDynq5SxLR2oow7vFg,7.8715072558150965,3.498064706388312,3.608769644766106,6.7983669808190905,0.0,0.7767085877886045,0.0,1.0,0.0,0.0,633.743833171547,102.4465828244228,330.36570137498,25.541381492449286,4.442879501861569,30.0,1.2999999999999998,539.3768892151924,3.7317149312509983,0.6186721274713392,0.0,0.0,60.021658393030485,2.8760590356708406,2.2472111804676653,0.6451313004558692,1
Ib1yVs1fAFx9qu5RTCD9FkWmx13fZ0MYjjcYu-k5ILyo00SIxnJd3ZCUJiSvfatjHC7nvDUFxt0hJQ,2.0940509717307236,3.3696702601955777,4.284045470593548,3.5982640627950704,0.0,0.0,0.0,0.0,0.7714061974005074,1.0,624.7317702987857,101.22016762047079,323.6640344683192,33.68294257469641,4.703146578621103,30.55123857692971,1.9594524110581066,203.5742253249366,7.337731335134203,0.6472274166002974,0.0,0.0,59.05545166799405,3.2370616537896266,1.8193779609665581,0.6604324211982626,3
V0n8TMoJbwMTb9USbhfj-hWO0yCnXx7v_qOo_XVi1QzM0mj5xJYHNRbQvoGYfnML3LRdnTEj3R-hAg,4.031881586018365,5.86842371706504,6.034350491055087,4.234725110399776,0.0,0.8331853547980093,0.0,0.3663013933347352,0.1668146452019907,0.1668146452019907,628.1857636860675,107.96910363949311,334.6688396146327,27.53498913526017,4.663369860666527,30.33362929040398,1.425110983901493,488.26131062252233,6.201609071863049,0.6233885916337609,0.0,0.0,59.0335599741427,3.411696729674369,2.803745901383989,0.6524951167083344,2
yQAsVcG6zoN_EUVg_z2PDTYlIb8q8SZ4C3CsV2wE6koR7Vl0GO30FjG4N72JQNiJkZQ59UxvZVZZeQ,7.5293447086145315,3.3416363992828804,4.658363600717119,7.456246197628331,0.24639772656071565,0.7536022734392843,0.24639772656071565,0.7536022734392843,0.0,0.0,608.8539020165455,103.97118181248572,332.7574243517525,26.254128794539543,4.5338867363170205,30.492795453121435,1.4847982949205367,450.5271779883862,4.474520825374881,0.6833047334347973,0.0,0.0,59.717053017946185,2.7691573843321065,2.5483348391230445,0.648116628971394,2
wfjHsdOF_963uLgsvWqVRJIzBusPbelL0CZZEWTfgk5CkbTPKr2ws140Wy0HV924KJIvVVDF2IyI4Q,5.259543879698211,2.547317902983464,6.815534442398401,8.495663670141637,0.0,1.0,0.11805989522171292,0.688801887459962,0.0,0.19313821731832514,605.2888894702637,109.68493528207551,329.62460838951694,20.570741992238247,4.279708304074652,29.227447130726702,1.3,480.7275392918577,5.848737273588344,0.5785370996119125,0.0,0.0,51.28131352800539,2.6845976750422307,2.8348100915843806,0.6331444595998305,2
DGQoq4LsQw0fzNE1AIN279ejzCK3YA3_Bb0s1QJRkS5jTQzaeI7-ICZpYRdzzk-JM1dgOcZegKIbBg,8.272735694434548,3.197769543219554,2.0356089218271216,5.434896315826979,0.3083446162616689,0.0,0.5810803106962161,0.4189196893037839,0.0,0.0,627.5995795624599,106.5970569372194,333.89424926957884,31.431148008266227,4.7616689232523335,33.07131048243426,1.735810233022162,282.094883488919,7.563275849782656,0.6507988313261598,0.0,0.0,67.05158554835032,3.3478447231525688,3.182186275208437,0.6330169600228034,6
xoMSvHFOn0rrraXldgtP-btZ7oly7CjaeXwh0xBIbTVM2b34H2DsJ2HZGZzImc_8WknYuoBu-Dxo7w,6.392590626713273,2.9419625864712065,6.99908509011164,6.482017830266756,0.0,0.66636169670388,0.33363830329612,0.33363830329612,0.0,0.66636169670388,593.6448682983723,105.60229356036135,328.3318084835194,23.3654017397256,4.466453187692716,29.332723393407758,1.2999999999999998,544.688808417171,5.211990208368981,0.5545628511665102,0.0,0.0,56.851620473029364,3.033089357363104,1.9241713605268762,0.6718579724619107,2
vc2NZdLQHLukt4Q3qbpH0vqN1SKb94bvO1Cqx5-jcmoeTo7RGXFBxLo89dlxb4_GSbLIRFEVkul8Qw,7.4375602582145435,4.718780129107271,2.718780129107272,4.865532445181214,0.7155841053579806,0.0,0.7155841053579806,0.28441589464201944,0.0,0.0,635.0933840437687,107.7123880816087,343.5779205267899,34.58431257428849,4.730309270339576,32.0,2.05,231.41625870956045,7.501598011874647,0.7,0.0,0.0,66.18460526732342,3.7290807942140605,2.859390064553636,0.6029113416392536,6
Ms94LfeHLenHYuhUgwvpLxW6SPerR-Iuw8eu-gPGf8Ywd77zpGYWQfiygM-19co8kRIHq4stfEfW6A,3.099020140749542,3.811007903332099,1.7172021338515635,3.3922467494359916,0.418761153896107,0.0,0.0,0.0,1.0,0.581238846103893,615.2780789563561,103.41354678262711,329.02896766031546,34.669608970257876,4.562803109381539,30.26149783295733,1.9413436145598328,154.06194230519463,7.855993881291279,0.7850779510022271,0.0,0.0,57.973485595539884,3.4627451451990745,2.0627672726048285,0.6506947957303727,3
lEbYWkkhDukijunwrxl7B9e-a2qD9AvvfQXpjorhpZ3cljyq7nqB232Mt6dfKM-bT-CKuz7ejUgzmA,8.0,4.69371764475222,3.0000000000000004,5.007254267414674,1.0,0.0,0.3468588223761101,0.3357514224715579,0.0,0.0,629.8549146517066,107.11836055200055,339.9081916634039,31.587400773326742,4.936522048969533,31.32849715505688,1.7981864331463313,140.86948775761658,5.914977790483279,0.6376327889599888,0.0,0.0,62.43911915653733,4.331955846294999,2.667875711235779,0.6509222482006682,5
